-1.0000000E+00	INF
-9.8028674E-01	-9.0073849E+00
-9.6057348E-01	NAN
-9.4086022E-01	-9.0082253E+00
-9.2114695E-01	-9.0082255E+00
-9.0143369E-01	-6.4532325E+00
-8.8172043E-01	9.3202187E+01
-8.6200717E-01	-9.0082258E+00
-8.4229391E-01	-9.0082259E+00
-8.2258065E-01	-6.1956051E+00
-8.0286738E-01	-8.3849849E+00
-7.8315412E-01	5.6318792E+01
-7.6344086E-01	-9.0082262E+00
-7.4372760E-01	-9.0082263E+00
-7.2401434E-01	-4.0905013E+01
-7.0430108E-01	-8.8700410E+00
-6.8458781E-01	-9.0082265E+00
-6.6487455E-01	-9.0082265E+00
-6.4516129E-01	-8.6628148E+00
-6.2544803E-01	-9.0082267E+00
-6.0573477E-01	-8.8010212E+00
-5.8602151E-01	-9.0082268E+00
-5.6630824E-01	-9.0082268E+00
-5.4659498E-01	-9.0082268E+00
-5.2688172E-01	-9.0082269E+00
-5.0716846E-01	-9.0082269E+00
-4.8745520E-01	-9.0082270E+00
-4.6774194E-01	-9.0082270E+00
-4.4802867E-01	-9.0082270E+00
-4.2831541E-01	-9.0082270E+00
-4.0860215E-01	-9.0082271E+00
-3.8888889E-01	-9.0082271E+00
-3.6917563E-01	-9.0082271E+00
-3.4946237E-01	-9.0082272E+00
-3.2974910E-01	-9.0082272E+00
-3.1003584E-01	-9.0082272E+00
-2.9032258E-01	-9.0082272E+00
-2.7060932E-01	-9.0082272E+00
-2.5089606E-01	-9.0082273E+00
-2.3118280E-01	-9.0082273E+00
-2.1146953E-01	-9.0082273E+00
-1.9175627E-01	-9.0082273E+00
-1.7204301E-01	-9.0082273E+00
-1.5232975E-01	-9.0082273E+00
-1.3261649E-01	-9.0082274E+00
-1.1290323E-01	-9.0082274E+00
-9.3189964E-02	-9.0082274E+00
-7.3476703E-02	-9.0082274E+00
-5.3763441E-02	-9.0082274E+00
-3.4050179E-02	-9.0082274E+00
-1.4336918E-02	-9.0082274E+00
5.3763441E-03	-9.0082274E+00
2.5089606E-02	-9.0082274E+00
4.4802867E-02	-9.0082275E+00
6.4516129E-02	-9.0082276E+00
8.4229391E-02	-9.0082276E+00
1.0394265E-01	-9.0082276E+00
1.2365591E-01	-9.0082275E+00
1.4336918E-01	-9.0082276E+00
1.6308244E-01	-9.0082276E+00
