-1.0000000E+00	-1.1991377E+01
-8.6206897E-01	-1.1991502E+01
-7.2413793E-01	-1.1991501E+01
-5.8620690E-01	-1.1991501E+01
-4.4827586E-01	-1.1991314E+01
-3.1034483E-01	-1.1991502E+01
-1.7241379E-01	-1.1991502E+01
-3.4482759E-02	-1.1989910E+01
1.0344828E-01	-1.1991513E+01
2.4137931E-01	-1.1991549E+01
3.7931034E-01	-1.1991688E+01
5.1724138E-01	-1.1992139E+01
6.5517241E-01	-1.1993493E+01
7.9310345E-01	-1.1995853E+01
9.3103448E-01	-1.1997114E+01
1.0689655E+00	-1.1994902E+01
1.2068966E+00	-1.1983506E+01
1.3448276E+00	-1.1928213E+01
1.4827586E+00	-1.1733954E+01
1.6206897E+00	-1.4675682E+01
1.7586207E+00	-1.4517437E+01
1.8965517E+00	-1.4584249E+01
2.0344828E+00	-1.4759865E+01
2.1724138E+00	-1.4920183E+01
2.3103448E+00	-1.5187184E+01
2.4482759E+00	-1.5071368E+01
2.5862069E+00	-1.5038380E+01
2.7241379E+00	-1.5203256E+01
2.8620690E+00	-1.5359023E+01
3.0000000E+00	-1.5465226E+01
2.3103448E+00	-1.5187184E+01
2.3103448E+00	-1.4993691E+01
2.3103448E+00	NAN
2.3103448E+00	-1.4964710E+01
2.3103448E+00	-1.4964806E+01
-1.0000000E+00	-1.1991502E+01
-9.5959596E-01	-1.1991501E+01
-9.1919192E-01	-1.1991501E+01
-8.7878788E-01	-1.1991501E+01
-8.3838384E-01	-1.1991501E+01
-7.9797980E-01	-1.1991501E+01
-7.5757576E-01	-1.1991501E+01
-7.1717172E-01	-1.1991501E+01
-6.7676768E-01	-1.1991501E+01
-6.3636364E-01	-1.1991501E+01
-5.9595960E-01	-1.1991501E+01
-5.5555556E-01	-1.1991501E+01
-5.1515152E-01	-1.1991501E+01
-4.7474747E-01	-1.1991501E+01
-4.3434343E-01	-1.1991501E+01
-3.9393939E-01	-1.1991501E+01
-3.5353535E-01	-1.1991501E+01
-3.1313131E-01	-1.1991501E+01
-2.7272727E-01	-1.1991501E+01
-2.3232323E-01	-1.1991501E+01
-1.9191919E-01	-1.1991502E+01
-1.5151515E-01	-1.1991502E+01
-1.1111111E-01	-1.1991502E+01
-7.0707071E-02	-1.1991503E+01
-3.0303030E-02	-1.1991504E+01
1.0101010E-02	-1.1991506E+01
5.0505051E-02	-1.1991508E+01
9.0909091E-02	-1.1991512E+01
1.3131313E-01	-1.1991517E+01
1.7171717E-01	-1.1991525E+01
2.1212121E-01	-1.1991537E+01
2.5252525E-01	-1.1991554E+01
2.9292929E-01	-1.1991580E+01
3.3333333E-01	-1.1991618E+01
3.7373737E-01	-1.1991673E+01
4.1414141E-01	-1.1991752E+01
4.5454545E-01	-1.1991865E+01
4.9494949E-01	-1.1992025E+01
5.3535354E-01	-1.1992250E+01
5.7575758E-01	-1.1992560E+01
6.1616162E-01	-1.1992977E+01
6.5656566E-01	-1.1993514E+01
6.9696970E-01	-1.1994165E+01
7.3737374E-01	-1.1994879E+01
7.7777778E-01	-1.1995598E+01
8.1818182E-01	-1.1996241E+01
8.5858586E-01	-1.1996741E+01
8.9898990E-01	-1.1997044E+01
9.3939394E-01	-1.1997076E+01
9.7979798E-01	-1.1996804E+01
1.0202020E+00	-1.1996157E+01
1.0606061E+00	-1.1995027E+01
1.1010101E+00	-1.1993243E+01
1.1414141E+00	-1.1990522E+01
1.1818182E+00	-1.1986382E+01
1.2222222E+00	-1.1979984E+01
1.2626263E+00	-1.1969810E+01
1.3030303E+00	-1.1953114E+01
1.3434343E+00	-1.1925098E+01
1.3838384E+00	-1.1878769E+01
1.4242424E+00	-1.1809357E+01
1.4646465E+00	-1.1741000E+01
1.5050505E+00	-1.1803553E+01
1.5454545E+00	-1.2339824E+01
1.5858586E+00	-1.2706525E+01
1.6262626E+00	-1.4197573E+01
1.6666667E+00	-1.4056260E+01
1.7070707E+00	-1.4337460E+01
1.7474747E+00	-1.4485598E+01
1.7878788E+00	-1.4491388E+01
1.8282828E+00	-1.4484924E+01
1.8686869E+00	-1.4511185E+01
1.9090909E+00	-1.4565468E+01
1.9494949E+00	-1.4632957E+01
1.9898990E+00	-1.4700678E+01
2.0303030E+00	-1.4760631E+01
2.0707071E+00	-1.4809622E+01
2.1111111E+00	-1.4848414E+01
2.1515152E+00	-1.4879098E+01
2.1919192E+00	-1.4904335E+01
2.2323232E+00	-1.4926303E+01
2.2727273E+00	-1.4946589E+01
2.3131313E+00	-1.4966137E+01
2.3535354E+00	-1.4985773E+01
2.3939394E+00	-1.5005959E+01
2.4343434E+00	-1.5026887E+01
2.4747475E+00	-1.5048863E+01
2.5151515E+00	-1.5071947E+01
2.5555556E+00	-1.5095995E+01
2.5959596E+00	-1.5121155E+01
2.6363636E+00	-1.5147352E+01
2.6767677E+00	-1.5174525E+01
2.7171717E+00	-1.5202760E+01
2.7575758E+00	-1.5231872E+01
2.7979798E+00	-1.5261949E+01
2.8383838E+00	-1.5292820E+01
2.8787879E+00	-1.5324547E+01
2.9191919E+00	-1.5357128E+01
2.9595960E+00	-1.5390396E+01
3.0000000E+00	-1.5424464E+01
-1.0000000E+00	-1.1991502E+01
-9.4202899E-01	-1.1991501E+01
-8.8405797E-01	-1.1991501E+01
-8.2608696E-01	-1.1991501E+01
-7.6811594E-01	-1.1991501E+01
-7.1014493E-01	-1.1991501E+01
-6.5217391E-01	-1.1991501E+01
-5.9420290E-01	-1.1991501E+01
-5.3623188E-01	-1.1991501E+01
-4.7826087E-01	-1.1991501E+01
-4.2028986E-01	-1.1991501E+01
-3.6231884E-01	-1.1991501E+01
-3.0434783E-01	-1.1991501E+01
-2.4637681E-01	-1.1991501E+01
-1.8840580E-01	-1.1991502E+01
-1.3043478E-01	-1.1991502E+01
-7.2463768E-02	-1.1991503E+01
-1.4492754E-02	-1.1991505E+01
4.3478261E-02	-1.1991508E+01
1.0144928E-01	-1.1991513E+01
1.5942029E-01	-1.1991522E+01
2.1739130E-01	-1.1991539E+01
2.7536232E-01	-1.1991568E+01
3.3333333E-01	-1.1991618E+01
3.9130435E-01	-1.1991704E+01
4.4927536E-01	-1.1991848E+01
5.0724638E-01	-1.1992086E+01
5.6521739E-01	-1.1992470E+01
6.2318841E-01	-1.1993062E+01
6.8115942E-01	-1.1993897E+01
7.3913043E-01	-1.1994911E+01
7.9710145E-01	-1.1995919E+01
8.5507246E-01	-1.1996705E+01
9.1304348E-01	-1.1997086E+01
9.7101449E-01	-1.1996892E+01
1.0289855E+00	-1.1995958E+01
1.0869565E+00	-1.1993952E+01
1.1449275E+00	-1.1990227E+01
1.2028986E+00	-1.1983400E+01
1.2608696E+00	-1.1970363E+01
1.3188406E+00	-1.1943842E+01
1.3768116E+00	-1.1888468E+01
1.4347826E+00	-1.1788795E+01
1.4927536E+00	-1.1756437E+01
1.5507246E+00	-1.2505754E+01
