-1.0000000E+00	-1.2466808E+01
-8.6206897E-01	-1.2466795E+01
-7.2413793E-01	-1.2466800E+01
-5.8620690E-01	-1.2466792E+01
-4.4827586E-01	-1.2466737E+01
-3.1034483E-01	-1.2466795E+01
-1.7241379E-01	-1.2466795E+01
-3.4482759E-02	-1.2466795E+01
1.0344828E-01	-1.2466795E+01
2.4137931E-01	-1.2466795E+01
3.7931034E-01	-1.2466795E+01
5.1724138E-01	-1.2466795E+01
6.5517241E-01	-1.2466796E+01
7.9310345E-01	-1.2466795E+01
9.3103448E-01	-1.2466796E+01
1.0689655E+00	-1.2466796E+01
1.2068966E+00	-1.2466794E+01
1.3448276E+00	-1.2466795E+01
1.4827586E+00	-1.2466800E+01
1.6206897E+00	-1.2466795E+01
1.7586207E+00	-1.2466796E+01
1.8965517E+00	-1.2466852E+01
2.0344828E+00	-1.2485258E+01
2.1724138E+00	-1.4442220E+01
2.3103448E+00	-1.4785935E+01
2.4482759E+00	-1.6132738E+01
2.5862069E+00	-1.6714419E+01
2.7241379E+00	-1.6538271E+01
2.8620690E+00	-1.8774314E+01
3.0000000E+00	-1.7340854E+01
-1.0000000E+00	-7.0315082E+00
-9.7236181E-01	-7.0315083E+00
-9.4472362E-01	-7.0315084E+00
-9.1708543E-01	-7.0315086E+00
-8.8944724E-01	-7.0315087E+00
-8.6180905E-01	-7.0315088E+00
-8.3417085E-01	-7.0315089E+00
-8.0653266E-01	-7.0315090E+00
-7.7889447E-01	-7.0315091E+00
-7.5125628E-01	-7.0315092E+00
-7.2361809E-01	-7.0315093E+00
-6.9597990E-01	-7.0315093E+00
-6.6834171E-01	-7.0315094E+00
-6.4070352E-01	-7.0315095E+00
-6.1306533E-01	-7.0315095E+00
-5.8542714E-01	-7.0315096E+00
-5.5778894E-01	-7.0315096E+00
-5.3015075E-01	-7.0315097E+00
-5.0251256E-01	-7.0315097E+00
-4.7487437E-01	-7.0315098E+00
-4.4723618E-01	-7.0315098E+00
-4.1959799E-01	-7.0315098E+00
-3.9195980E-01	-7.0315099E+00
-3.6432161E-01	-7.0315099E+00
-3.3668342E-01	-7.0315099E+00
-3.0904523E-01	-7.0315100E+00
-2.8140704E-01	-7.0315100E+00
-2.5376884E-01	-7.0315100E+00
-2.2613065E-01	-7.0315100E+00
-1.9849246E-01	-7.0315100E+00
-1.7085427E-01	-7.0315101E+00
-1.4321608E-01	-7.0315101E+00
-1.1557789E-01	-7.0315101E+00
-8.7939698E-02	-7.0315101E+00
-6.0301508E-02	-7.0315101E+00
-3.2663317E-02	-7.0315101E+00
-5.0251256E-03	-7.0315101E+00
2.2613065E-02	-7.0315101E+00
5.0251256E-02	-7.0315102E+00
7.7889447E-02	-7.0315102E+00
1.0552764E-01	-7.0315102E+00
1.3316583E-01	-7.0315102E+00
1.6080402E-01	-7.0315102E+00
1.8844221E-01	-7.0315102E+00
2.1608040E-01	-7.0315102E+00
2.4371859E-01	-7.0315102E+00
2.7135678E-01	-7.0315102E+00
2.9899497E-01	-7.0315102E+00
3.2663317E-01	-7.0315102E+00
3.5427136E-01	-7.0315103E+00
3.8190955E-01	-7.0315103E+00
4.0954774E-01	-7.0315103E+00
4.3718593E-01	-7.0315103E+00
4.6482412E-01	-7.0315103E+00
4.9246231E-01	-7.0315104E+00
5.2010050E-01	-7.0315104E+00
5.4773869E-01	-7.0315105E+00
5.7537688E-01	-7.0315106E+00
6.0301508E-01	-7.0315107E+00
6.3065327E-01	-7.0315108E+00
6.5829146E-01	-7.0315110E+00
6.8592965E-01	-7.0315113E+00
7.1356784E-01	-7.0315116E+00
7.4120603E-01	-7.0315120E+00
7.6884422E-01	-7.0315126E+00
7.9648241E-01	-7.0315134E+00
8.2412060E-01	-7.0315144E+00
8.5175879E-01	-7.0315158E+00
8.7939698E-01	-7.0315176E+00
9.0703518E-01	-7.0315200E+00
9.3467337E-01	-7.0315232E+00
9.6231156E-01	-7.0315275E+00
9.8994975E-01	-7.0315332E+00
1.0175879E+00	-7.0315407E+00
1.0452261E+00	-7.0315508E+00
1.0728643E+00	-7.0315642E+00
1.1005025E+00	-7.0315820E+00
1.1281407E+00	-7.0316056E+00
1.1557789E+00	-7.0316370E+00
1.1834171E+00	-7.0316787E+00
1.2110553E+00	-7.0317340E+00
1.2386935E+00	-7.0318074E+00
1.2663317E+00	-7.0319047E+00
1.2939698E+00	-7.0320335E+00
1.3216080E+00	-7.0322042E+00
1.3492462E+00	-7.0324298E+00
1.3768844E+00	-7.0327284E+00
1.4045226E+00	-7.0331220E+00
1.4321608E+00	-7.0336413E+00
1.4597990E+00	-7.0343243E+00
1.4874372E+00	-7.0352202E+00
1.5150754E+00	-7.0363953E+00
1.5427136E+00	-7.0379290E+00
1.5703518E+00	-7.0399301E+00
1.5979899E+00	-7.0425274E+00
1.6256281E+00	-7.0458962E+00
1.6532663E+00	-7.0502503E+00
1.6809045E+00	-7.0558620E+00
1.7085427E+00	-7.0630779E+00
1.7361809E+00	-7.0723405E+00
1.7638191E+00	-7.0842039E+00
1.7914573E+00	-7.0993954E+00
1.8190955E+00	-7.1188368E+00
1.8467337E+00	-7.1436878E+00
1.8743719E+00	-7.1754886E+00
1.9020101E+00	-7.2161393E+00
1.9296482E+00	-7.2680255E+00
1.9572864E+00	-7.3341949E+00
1.9849246E+00	-7.4182390E+00
2.0125628E+00	-7.5246411E+00
2.0402010E+00	-7.6588325E+00
2.0678392E+00	-7.8271303E+00
2.0954774E+00	-8.0372890E+00
2.1231156E+00	-8.2999292E+00
2.1507538E+00	-8.6326190E+00
2.1783920E+00	-9.0939259E+00
2.2060302E+00	-1.1014436E+01
2.2336683E+00	-9.3969451E+00
2.2613065E+00	-9.2560876E+00
2.2889447E+00	-9.5793646E+00
2.3165829E+00	-1.0010673E+01
2.3442211E+00	-1.0409405E+01
2.3718593E+00	-1.0812766E+01
2.3994975E+00	-1.1171487E+01
2.4271357E+00	-1.1457941E+01
2.4547739E+00	-1.1681140E+01
2.4824121E+00	-1.1869021E+01
2.5100503E+00	-1.2035573E+01
2.5376884E+00	-1.2174490E+01
2.5653266E+00	-1.2271408E+01
2.5929648E+00	-1.2321028E+01
2.6206030E+00	-1.2334349E+01
2.6482412E+00	-1.2329075E+01
2.6758794E+00	-1.2318968E+01
2.7035176E+00	-1.2311569E+01
2.7311558E+00	-1.2309498E+01
2.7587940E+00	-1.2313499E+01
2.7864322E+00	-1.2322969E+01
2.8140704E+00	-1.2336980E+01
2.8417085E+00	-1.2354741E+01
2.8693467E+00	-1.2375427E+01
2.8969849E+00	-1.2398490E+01
2.9246231E+00	-1.2423398E+01
2.9522613E+00	-1.2449808E+01
2.9798995E+00	-1.2477309E+01
3.0075377E+00	-1.2505861E+01
3.0351759E+00	-1.2535264E+01
3.0628141E+00	-1.2565388E+01
3.0904523E+00	-1.2595944E+01
3.1180905E+00	-1.2627245E+01
3.1457286E+00	-1.2658812E+01
3.1733668E+00	-1.2690982E+01
3.2010050E+00	-1.2723484E+01
3.2286432E+00	-1.2756339E+01
3.2562814E+00	-1.2789545E+01
3.2839196E+00	-1.2823001E+01
3.3115578E+00	-1.2856847E+01
3.3391960E+00	-1.2891024E+01
3.3668342E+00	-1.2925457E+01
3.3944724E+00	-1.2960145E+01
3.4221106E+00	-1.2995145E+01
3.4497487E+00	-1.3030499E+01
3.4773869E+00	-1.3066031E+01
3.5050251E+00	-1.3101899E+01
3.5326633E+00	-1.3138171E+01
3.5603015E+00	-1.3174600E+01
3.5879397E+00	-1.3211374E+01
3.6155779E+00	-1.3248570E+01
3.6432161E+00	-1.3285981E+01
3.6708543E+00	-1.3323686E+01
3.6984925E+00	-1.3361769E+01
3.7261307E+00	-1.3400203E+01
3.7537688E+00	-1.3438991E+01
3.7814070E+00	-1.3478224E+01
3.8090452E+00	-1.3517829E+01
3.8366834E+00	-1.3557720E+01
3.8643216E+00	-1.3598086E+01
3.8919598E+00	-1.3638999E+01
3.9195980E+00	-1.3680297E+01
3.9472362E+00	-1.3722035E+01
3.9748744E+00	-1.3764357E+01
4.0025126E+00	-1.3807088E+01
4.0301508E+00	-1.3850544E+01
4.0577889E+00	-1.3894582E+01
4.0854271E+00	-1.3939212E+01
4.1130653E+00	-1.3984587E+01
4.1407035E+00	-1.4030582E+01
4.1683417E+00	-1.4077531E+01
4.1959799E+00	-1.4125236E+01
4.2236181E+00	-1.4173890E+01
4.2512563E+00	-1.4223633E+01
4.2788945E+00	-1.4274498E+01
4.3065327E+00	-1.4326478E+01
4.3341709E+00	-1.4379959E+01
4.3618090E+00	-1.4434937E+01
4.3894472E+00	-1.4491582E+01
4.4170854E+00	-1.4550247E+01
4.4447236E+00	-1.4611150E+01
4.4723618E+00	-1.4674579E+01
4.5000000E+00	-1.4741101E+01
2.0000000E+00	-7.4732028E+00
2.0252525E+00	-7.5824720E+00
2.0505051E+00	-7.7171740E+00
2.0757576E+00	-7.8827018E+00
2.1010101E+00	-8.0854169E+00
2.1262626E+00	-8.3337289E+00
2.1515152E+00	-8.6431910E+00
2.1767677E+00	-9.0599980E+00
2.2020202E+00	-1.0001144E+01
2.2272727E+00	-9.4857182E+00
2.2525253E+00	-9.2648100E+00
2.2777778E+00	-9.4178256E+00
2.3030303E+00	-9.7875648E+00
2.3282828E+00	-1.0167482E+01
2.3535354E+00	-1.0561080E+01
2.3787879E+00	-1.0908411E+01
2.4040404E+00	-1.1223788E+01
2.4292929E+00	-1.1477280E+01
2.4545455E+00	-1.1679477E+01
2.4797980E+00	-1.1852226E+01
2.5050505E+00	-1.2007181E+01
2.5303030E+00	-1.2140958E+01
2.5555556E+00	-1.2242667E+01
2.5808081E+00	-1.2304636E+01
2.6060606E+00	-1.2330750E+01
2.6313131E+00	-1.2333664E+01
2.6565657E+00	-1.2326079E+01
2.6818182E+00	-1.2316984E+01
2.7070707E+00	-1.2310911E+01
2.7323232E+00	-1.2309610E+01
2.7575758E+00	-1.2313254E+01
2.7828283E+00	-1.2321431E+01
2.8080808E+00	-1.2333575E+01
2.8333333E+00	-1.2349047E+01
2.8585859E+00	-1.2367099E+01
2.8838384E+00	-1.2387218E+01
2.9090909E+00	-1.2409138E+01
2.9343434E+00	-1.2432496E+01
2.9595960E+00	-1.2456909E+01
2.9848485E+00	-1.2482425E+01
3.0101010E+00	-1.2508593E+01
3.0353535E+00	-1.2535477E+01
3.0606061E+00	-1.2562958E+01
3.0858586E+00	-1.2590902E+01
3.1111111E+00	-1.2619271E+01
3.1363636E+00	-1.2648146E+01
3.1616162E+00	-1.2677300E+01
3.1868687E+00	-1.2706828E+01
3.2121212E+00	-1.2736654E+01
3.2373737E+00	-1.2766743E+01
3.2626263E+00	-1.2797146E+01
3.2878788E+00	-1.2827863E+01
3.3131313E+00	-1.2858720E+01
3.3383838E+00	-1.2889972E+01
3.3636364E+00	-1.2921364E+01
3.3888889E+00	-1.2953146E+01
3.4141414E+00	-1.2985064E+01
3.4393939E+00	-1.3017221E+01
3.4646465E+00	-1.3049586E+01
3.4898990E+00	-1.3082312E+01
3.5151515E+00	-1.3115185E+01
3.5404040E+00	-1.3148341E+01
3.5656566E+00	-1.3181695E+01
3.5909091E+00	-1.3215356E+01
3.6161616E+00	-1.3249342E+01
3.6414141E+00	-1.3283560E+01
3.6666667E+00	-1.3317929E+01
3.6919192E+00	-1.3352668E+01
3.7171717E+00	-1.3387698E+01
3.7424242E+00	-1.3423113E+01
3.7676768E+00	-1.3458730E+01
3.7929293E+00	-1.3494665E+01
3.8181818E+00	-1.3530923E+01
3.8434343E+00	-1.3567516E+01
3.8686869E+00	-1.3604531E+01
3.8939394E+00	-1.3641925E+01
3.9191919E+00	-1.3679645E+01
3.9444444E+00	-1.3717771E+01
3.9696970E+00	-1.3756365E+01
3.9949495E+00	-1.3795328E+01
4.0202020E+00	-1.3834835E+01
4.0454545E+00	-1.3874814E+01
4.0707071E+00	-1.3915305E+01
4.0959596E+00	-1.3956349E+01
4.1212121E+00	-1.3998025E+01
4.1464646E+00	-1.4040315E+01
4.1717172E+00	-1.4083216E+01
4.1969697E+00	-1.4126940E+01
4.2222222E+00	-1.4171401E+01
4.2474747E+00	-1.4216754E+01
4.2727273E+00	-1.4262996E+01
4.2979798E+00	-1.4310219E+01
4.3232323E+00	-1.4358558E+01
4.3484848E+00	-1.4408151E+01
4.3737374E+00	-1.4459132E+01
4.3989899E+00	-1.4511654E+01
4.4242424E+00	-1.4565805E+01
4.4494949E+00	-1.4621891E+01
4.4747475E+00	-1.4680262E+01
4.5000000E+00	-1.4741101E+01
-1.0000000E+00	-7.4844933E+00
-8.8775510E-01	-7.4844938E+00
-7.7551020E-01	-7.4844942E+00
-6.6326531E-01	-7.4844945E+00
-5.5102041E-01	-7.4844947E+00
-4.3877551E-01	-7.4844949E+00
-3.2653061E-01	-7.4844950E+00
-2.1428571E-01	-7.4844951E+00
-1.0204082E-01	-7.4844952E+00
1.0204082E-02	-7.4844952E+00
1.2244898E-01	-7.4844953E+00
2.3469388E-01	-7.4844953E+00
3.4693878E-01	-7.4844954E+00
4.5918367E-01	-7.4844954E+00
5.7142857E-01	-7.4844957E+00
6.8367347E-01	-7.4844963E+00
7.9591837E-01	-7.4844984E+00
9.0816327E-01	-7.4845052E+00
1.0204082E+00	-7.4845267E+00
1.1326531E+00	-7.4845953E+00
1.2448980E+00	-7.4848120E+00
1.3571429E+00	-7.4854919E+00
1.4693878E+00	-7.4875930E+00
1.5816327E+00	-7.4938934E+00
1.6938776E+00	-7.5120082E+00
1.8061224E+00	-7.5620954E+00
1.9183673E+00	-7.6982992E+00
2.0306122E+00	-8.0617205E+00
2.1428571E+00	-8.9815038E+00
2.2551020E+00	-9.7112370E+00
2.3673469E+00	-1.1201862E+01
2.4795918E+00	-1.2303888E+01
2.5918367E+00	-1.2772757E+01
2.7040816E+00	-1.2764367E+01
2.8163265E+00	-1.2791212E+01
2.9285714E+00	-1.2880080E+01
3.0408163E+00	-1.2994259E+01
3.1530612E+00	-1.3120350E+01
3.2653061E+00	-1.3253425E+01
3.3775510E+00	-1.3391852E+01
3.4897959E+00	-1.3535145E+01
3.6020408E+00	-1.3683289E+01
3.7142857E+00	-1.3836673E+01
3.8265306E+00	-1.3995978E+01
3.9387755E+00	-1.4162100E+01
4.0510204E+00	-1.4336642E+01
4.1632653E+00	-1.4521798E+01
4.2755102E+00	-1.4721128E+01
4.3877551E+00	-1.4941093E+01
