0.	1.
0.024490834567811565	1.
0.05108164520340877	1.
0.07067697872456455	1.
0.08467156822650182	1.
0.09447165850244935	1.
0.09517932499038165	0.9887445887445888
0.0973005068176517 	0.9575757575757576
0.09872189858194061	0.9264069264069265
0.10224871932359689	0.8865800865800866
0.10436747763549734	0.8588744588744589
0.10859045316708024	0.8242424242424242
0.11142475439186436	0.7740259740259741
0.11426753792044211	0.7116883116883117
0.11710547441828065	0.6562770562770563
0.11853534848636324	0.612987012987013
0.12136722619577764	0.5662337662337662
0.12840147955613315	0.5142857142857143
0.1326305138761402	0.4709956709956711
0.13965870844807168	0.4277056277056277
0.14948363975655796	0.38787878787878793
0.15650941081311973	0.34805194805194806
0.1705355060148622	0.3047619047619048
0.18316080933295767	0.2632034632034631
0.19647439101602845	0.23809523809523836
0.213983683682774	0.21731601731601768
0.22799099664040187	0.20086580086580086
0.2447968639711117	0.18528138528138494
0.2755997443191286	0.16796536796536798
0.3161984737911959	0.1523809523809524
0.36379510389307446	0.1367965367965368
0.4071869348286423	0.1298701298701298
0.45617829802574383	0.12121212121212122
0.5121627148219171	0.11948051948051952
0.5667499750074976	0.11428571428571421
0.6213348116777088	0.11255411255411252
0.6633210036988902	0.11428571428571421
0.7165038367277695	0.11601731601731613
0.7626887691268376	0.11774891774891783
0.8144732337874396	0.11774891774891783
0.8718572307095749	0.11601731601731613
0.926442067379786	0.11428571428571421
0.9684306829163372	0.11255411255411252
1.	0.11082251082251082
