1.8947368E+00	-1.2105263E+01	2.3531375E-03
1.8947368E+00	-1.1526316E+01	8.9225894E-03
1.8947368E+00	-1.0947368E+01	3.3834639E-02
1.8947368E+00	-1.0368421E+01	1.2799337E-01
1.8947368E+00	-9.7894737E+00	4.8659748E-01
1.8947368E+00	-9.2105263E+00	1.8378672E+00
1.8947368E+00	-8.6315789E+00	6.8791469E+00
1.8947368E+00	-8.0526316E+00	2.4717160E+01
1.8947368E+00	-7.4736842E+00	7.6514748E+01
1.8947368E+00	-6.8947368E+00	1.5540619E+02
1.8947368E+00	-6.3157895E+00	1.9682683E+02
1.8947368E+00	-5.7368421E+00	2.0750124E+02
1.8947368E+00	-5.1578947E+00	2.1042534E+02
1.8947368E+00	-4.5789474E+00	2.1204280E+02
1.8947368E+00	-4.0000000E+00	2.1248318E+02
2.3684211E+00	-1.5000000E+01	5.1117391E-06
2.3684211E+00	-1.4421053E+01	1.9434011E-05
2.3684211E+00	-1.3842105E+01	7.3688902E-05
2.3684211E+00	-1.3263158E+01	7.5044460E-06
2.3684211E+00	-1.2684211E+01	1.0542204E-03
2.3684211E+00	-1.2105263E+01	4.0111578E-03
2.3684211E+00	-1.1526316E+01	1.5248138E-02
2.3684211E+00	-1.0947368E+01	5.7826688E-02
2.3684211E+00	-1.0368421E+01	2.1914808E-01
2.3684211E+00	-9.7894737E+00	8.2713463E-01
2.3684211E+00	-9.2105263E+00	3.1118411E+00
2.3684211E+00	-8.6315789E+00	1.1357909E+01
2.3684211E+00	-8.0526316E+00	3.6843222E+01
2.3684211E+00	-7.4736842E+00	8.2624760E+01
2.3684211E+00	-6.8947368E+00	1.1281713E+02
2.3684211E+00	-6.3157895E+00	1.2092447E+02
2.3684211E+00	-5.7368421E+00	1.2331802E+02
2.3684211E+00	-5.1578947E+00	1.2392365E+02
2.3684211E+00	-4.5789474E+00	1.2465723E+02
2.3684211E+00	-4.0000000E+00	1.2535928E+02
2.8421053E+00	-1.5000000E+01	8.7411490E-06
2.8421053E+00	-1.4421053E+01	3.3219309E-05
2.8421053E+00	-1.3842105E+01	5.1612286E-07
2.8421053E+00	-1.3263158E+01	2.5688609E-05
2.8421053E+00	-1.2684211E+01	1.8140669E-03
2.8421053E+00	-1.2105263E+01	6.8573005E-03
2.8421053E+00	-1.1526316E+01	2.6083943E-02
2.8421053E+00	-1.0947368E+01	9.8837169E-02
2.8421053E+00	-1.0368421E+01	3.7409184E-01
2.8421053E+00	-9.7894737E+00	1.4087591E+00
2.8421053E+00	-9.2105263E+00	5.1857051E+00
2.8421053E+00	-8.6315789E+00	1.7457477E+01
2.8421053E+00	-8.0526316E+00	4.3181484E+01
2.8421053E+00	-7.4736842E+00	6.3889580E+01
2.8421053E+00	-6.8947368E+00	7.0575364E+01
2.8421053E+00	-6.3157895E+00	7.2184848E+01
2.8421053E+00	-5.7368421E+00	7.2709886E+01
2.8421053E+00	-5.1578947E+00	7.3083977E+01
2.8421053E+00	-4.5789474E+00	7.3340926E+01
2.8421053E+00	-4.0000000E+00	7.3473012E+01
3.3157895E+00	-1.5000000E+01	1.4959362E-05
3.3157895E+00	-1.4421053E+01	5.6754722E-05
3.3157895E+00	-1.3842105E+01	1.8039464E-04
3.3157895E+00	-1.3263158E+01	8.1634787E-04
3.3157895E+00	-1.2684211E+01	3.0960799E-03
3.3157895E+00	-1.2105263E+01	1.1734718E-02
3.3157895E+00	-1.1526316E+01	4.4713125E-02
3.3157895E+00	-1.0947368E+01	1.6898315E-01
3.3157895E+00	-1.0368421E+01	6.3555818E-01
3.3157895E+00	-9.7894737E+00	2.3639622E+00
3.3157895E+00	-9.2105263E+00	8.1548373E+00
3.3157895E+00	-8.6315789E+00	2.2054084E+01
3.3157895E+00	-8.0526316E+00	3.5876243E+01
3.3157895E+00	-7.4736842E+00	4.0871828E+01
3.3157895E+00	-6.8947368E+00	4.2074024E+01
3.3157895E+00	-6.3157895E+00	4.2430507E+01
3.3157895E+00	-5.7368421E+00	4.2623243E+01
3.3157895E+00	-5.1578947E+00	4.2891610E+01
3.3157895E+00	-4.5789474E+00	4.2952382E+01
3.3157895E+00	-4.0000000E+00	4.3235515E+01
3.7894737E+00	-1.5000000E+01	2.5723743E-05
3.7894737E+00	-1.4421053E+01	5.9867359E-06
3.7894737E+00	-1.3842105E+01	3.7014013E-04
3.7894737E+00	-1.3263158E+01	1.4013221E-03
3.7894737E+00	-1.2684211E+01	5.3276656E-03
3.7894737E+00	-1.2105263E+01	2.0191938E-02
3.7894737E+00	-1.1526316E+01	7.6263463E-02
3.7894737E+00	-1.0947368E+01	2.8795121E-01
3.7894737E+00	-1.0368421E+01	1.0734738E+00
3.7894737E+00	-9.7894737E+00	3.8098663E+00
3.7894737E+00	-9.2105263E+00	1.1018302E+01
3.7894737E+00	-8.6315789E+00	1.9845124E+01
3.7894737E+00	-8.0526316E+00	2.3674125E+01
3.7894737E+00	-7.4736842E+00	2.4551997E+01
3.7894737E+00	-6.8947368E+00	2.4857992E+01
3.7894737E+00	-6.3157895E+00	2.4912933E+01
3.7894737E+00	-5.7368421E+00	2.5065194E+01
3.7894737E+00	-5.1578947E+00	2.5087957E+01
3.7894737E+00	-4.5789474E+00	2.5167611E+01
3.7894737E+00	-4.0000000E+00	2.5311346E+01
4.2631579E+00	-1.5000000E+01	5.9211993E+03
4.2631579E+00	-1.4421053E+01	1.6710038E-04
4.2631579E+00	-1.3842105E+01	6.3371306E-04
4.2631579E+00	-1.3263158E+01	2.4092081E-03
4.2631579E+00	-1.2684211E+01	9.1139156E-03
4.2631579E+00	-1.2105263E+01	3.4615959E-02
4.2631579E+00	-1.1526316E+01	1.3053551E-01
4.2631579E+00	-1.0947368E+01	4.8859825E-01
4.2631579E+00	-1.0368421E+01	1.7569576E+00
4.2631579E+00	-9.7894737E+00	5.4078666E+00
4.2631579E+00	-9.2105263E+00	1.0793767E+01
4.2631579E+00	-8.6315789E+00	1.3614430E+01
4.2631579E+00	-8.0526316E+00	1.4333058E+01
4.2631579E+00	-7.4736842E+00	1.4476215E+01
4.2631579E+00	-6.8947368E+00	1.4547621E+01
4.2631579E+00	-6.3157895E+00	1.4600089E+01
4.2631579E+00	-5.7368421E+00	1.4653158E+01
4.2631579E+00	-5.1578947E+00	1.4733496E+01
4.2631579E+00	-4.5789474E+00	1.4773883E+01
4.2631579E+00	-4.0000000E+00	1.4825540E+01
4.7368421E+00	-1.5000000E+01	7.5647887E-05
4.7368421E+00	-1.4421053E+01	2.8694156E-04
4.7368421E+00	-1.3842105E+01	1.0859344E-03
4.7368421E+00	-1.3263158E+01	4.1162658E-03
4.7368421E+00	-1.2684211E+01	1.5638637E-02
4.7368421E+00	-1.2105263E+01	5.9021349E-02
4.7368421E+00	-1.1526316E+01	2.2162535E-01
4.7368421E+00	-1.0947368E+01	8.0710686E-01
4.7368421E+00	-1.0368421E+01	2.6079062E+00
4.7368421E+00	-9.7894737E+00	5.7599639E+00
4.7368421E+00	-9.2105263E+00	7.7679200E+00
4.7368421E+00	-8.6315789E+00	8.3124338E+00
4.7368421E+00	-8.0526316E+00	8.4435792E+00
4.7368421E+00	-7.4736842E+00	8.5076917E+00
4.7368421E+00	-6.8947368E+00	8.5175730E+00
4.7368421E+00	-6.3157895E+00	8.5647323E+00
4.7368421E+00	-5.7368421E+00	8.5881621E+00
4.7368421E+00	-5.1578947E+00	8.6162127E+00
4.7368421E+00	-4.5789474E+00	8.6391982E+00
4.7368421E+00	-4.0000000E+00	8.6619674E+00
5.2105263E+00	-1.5000000E+01	1.2948541E-04
5.2105263E+00	-1.4421053E+01	4.9121087E-04
5.2105263E+00	-1.3842105E+01	1.8619582E-03
5.2105263E+00	-1.3263158E+01	7.0512336E-03
5.2105263E+00	-1.2684211E+01	2.6639041E-02
5.2105263E+00	-1.2105263E+01	1.0025898E-01
5.2105263E+00	-1.1526316E+01	3.6973552E-01
5.2105263E+00	-1.0947368E+01	1.2381437E+00
5.2105263E+00	-1.0368421E+01	3.0038184E+00
5.2105263E+00	-9.7894737E+00	4.3887502E+00
5.2105263E+00	-9.2105263E+00	4.8362142E+00
5.2105263E+00	-8.6315789E+00	4.9345471E+00
5.2105263E+00	-8.0526316E+00	4.9530251E+00
5.2105263E+00	-7.4736842E+00	4.9699332E+00
5.2105263E+00	-6.8947368E+00	4.9849289E+00
5.2105263E+00	-6.3157895E+00	4.9996587E+00
5.2105263E+00	-5.7368421E+00	5.0134176E+00
5.2105263E+00	-5.1578947E+00	5.0391109E+00
5.2105263E+00	-4.5789474E+00	5.0520510E+00
5.2105263E+00	-4.0000000E+00	5.0535709E+00
5.6842105E+00	-1.5000000E+01	2.2087065E-04
5.6842105E+00	-1.4421053E+01	8.3996992E-04
5.6842105E+00	-1.3842105E+01	3.1818743E-03
5.6842105E+00	-1.3263158E+01	1.2016538E-02
5.6842105E+00	-1.2684211E+01	4.5431182E-02
5.6842105E+00	-1.2105263E+01	1.6792503E-01
5.6842105E+00	-1.1526316E+01	5.8134737E-01
5.6842105E+00	-1.0947368E+01	1.5368436E+00
5.6842105E+00	-1.0368421E+01	2.4660125E+00
5.6842105E+00	-9.7894737E+00	2.7988200E+00
5.6842105E+00	-9.2105263E+00	2.8685736E+00
5.6842105E+00	-8.6315789E+00	2.8879247E+00
5.6842105E+00	-8.0526316E+00	2.9070059E+00
5.6842105E+00	-7.4736842E+00	2.9149724E+00
5.6842105E+00	-6.8947368E+00	2.9227442E+00
5.6842105E+00	-6.3157895E+00	2.9307409E+00
5.6842105E+00	-5.7368421E+00	2.9378604E+00
5.6842105E+00	-5.1578947E+00	2.9430117E+00
5.6842105E+00	-4.5789474E+00	2.9531674E+00
5.6842105E+00	-4.0000000E+00	2.9580357E+00
6.1578947E+00	-1.5000000E+01	3.7764142E-04
6.1578947E+00	-1.4421053E+01	1.4351743E-03
6.1578947E+00	-1.3842105E+01	5.4388662E-03
6.1578947E+00	-1.3263158E+01	2.0471692E-02
6.1578947E+00	-1.2684211E+01	7.6319702E-02
6.1578947E+00	-1.2105263E+01	2.7013039E-01
6.1578947E+00	-1.1526316E+01	7.7218137E-01
6.1578947E+00	-1.0947368E+01	1.3639612E+00
6.1578947E+00	-1.0368421E+01	1.6142015E+00
6.1578947E+00	-9.7894737E+00	1.6700404E+00
6.1578947E+00	-9.2105263E+00	1.6847091E+00
6.1578947E+00	-8.6315789E+00	1.6949663E+00
6.1578947E+00	-8.0526316E+00	1.6997504E+00
6.1578947E+00	-7.4736842E+00	1.7029114E+00
6.1578947E+00	-6.8947368E+00	1.7085464E+00
6.1578947E+00	-6.3157895E+00	1.7135664E+00
6.1578947E+00	-5.7368421E+00	1.7167496E+00
6.1578947E+00	-5.1578947E+00	1.7207750E+00
6.1578947E+00	-4.5789474E+00	1.7255063E+00
6.1578947E+00	-4.0000000E+00	1.7299033E+00
6.6315789E+00	-1.5000000E+01	6.4739899E-04
6.6315789E+00	-1.4421053E+01	2.4518780E-03
6.6315789E+00	-1.3842105E+01	9.2728081E-03
6.6315789E+00	-1.3263158E+01	3.4617919E-02
6.6315789E+00	-1.2684211E+01	1.2469270E-01
6.6315789E+00	-1.2105263E+01	3.7952674E-01
6.6315789E+00	-1.1526316E+01	7.4304210E-01
6.6315789E+00	-1.0947368E+01	9.2693054E-01
6.6315789E+00	-1.0368421E+01	9.7120090E-01
6.6315789E+00	-9.7894737E+00	9.8454667E-01
6.6315789E+00	-9.2105263E+00	9.8823916E-01
6.6315789E+00	-8.6315789E+00	9.9147543E-01
6.6315789E+00	-8.0526316E+00	9.9397637E-01
6.6315789E+00	-7.4736842E+00	9.9624896E-01
6.6315789E+00	-6.8947368E+00	9.9843737E-01
6.6315789E+00	-6.3157895E+00	1.0017193E+00
6.6315789E+00	-5.7368421E+00	1.0035768E+00
6.6315789E+00	-5.1578947E+00	1.0032399E+00
6.6315789E+00	-4.5789474E+00	1.0055097E+00
6.6315789E+00	-4.0000000E+00	1.0077170E+00
7.1052632E+00	-1.5000000E+01	1.1042669E-03
7.1052632E+00	-1.4421053E+01	4.1876872E-03
7.1052632E+00	-1.3842105E+01	1.5729119E-02
7.1052632E+00	-1.3263158E+01	5.7237817E-02
7.1052632E+00	-1.2684211E+01	1.8289874E-01
7.1052632E+00	-1.2105263E+01	3.9731370E-01
7.1052632E+00	-1.1526316E+01	5.2796053E-01
7.1052632E+00	-1.0947368E+01	5.6401666E-01
7.1052632E+00	-1.0368421E+01	5.7342378E-01
7.1052632E+00	-9.7894737E+00	5.7619772E-01
7.1052632E+00	-9.2105263E+00	5.7643074E-01
7.1052632E+00	-8.6315789E+00	5.7908759E-01
7.1052632E+00	-8.0526316E+00	5.7916820E-01
7.1052632E+00	-7.4736842E+00	5.8224057E-01
7.1052632E+00	-6.8947368E+00	5.8188890E-01
7.1052632E+00	-6.3157895E+00	5.8457076E-01
7.1052632E+00	-5.7368421E+00	5.8458025E-01
7.1052632E+00	-5.1578947E+00	5.8764020E-01
7.1052632E+00	-4.5789474E+00	5.8906200E-01
7.1052632E+00	-4.0000000E+00	5.8829419E-01
7.5789474E+00	-1.5000000E+01	1.8903216E-03
7.5789474E+00	-1.4421053E+01	7.0961990E-03
7.5789474E+00	-1.3842105E+01	2.6160716E-02
7.5789474E+00	-1.3263158E+01	8.7289978E-02
7.5789474E+00	-1.2684211E+01	2.0847122E-01
7.5789474E+00	-1.2105263E+01	2.9898151E-01
7.5789474E+00	-1.1526316E+01	3.2674136E-01
7.5789474E+00	-1.0947368E+01	3.3408380E-01
7.5789474E+00	-1.0368421E+01	3.3578564E-01
7.5789474E+00	-9.7894737E+00	3.3668590E-01
7.5789474E+00	-9.2105263E+00	3.3769856E-01
7.5789474E+00	-8.6315789E+00	3.3829657E-01
7.5789474E+00	-8.0526316E+00	3.3826173E-01
7.5789474E+00	-7.4736842E+00	3.3983657E-01
7.5789474E+00	-6.8947368E+00	3.3975619E-01
7.5789474E+00	-6.3157895E+00	3.4049287E-01
7.5789474E+00	-5.7368421E+00	3.4121468E-01
7.5789474E+00	-5.1578947E+00	3.4197110E-01
7.5789474E+00	-4.5789474E+00	3.4265610E-01
7.5789474E+00	-4.0000000E+00	3.4335718E-01
8.0526316E+00	-1.5000000E+01	3.2063548E-03
8.0526316E+00	-1.4421053E+01	1.1894581E-02
8.0526316E+00	-1.3842105E+01	4.1031333E-02
8.0526316E+00	-1.3263158E+01	1.0689606E-01
8.0526316E+00	-1.2684211E+01	1.6782690E-01
8.0526316E+00	-1.2105263E+01	1.8953276E-01
8.0526316E+00	-1.1526316E+01	1.9433976E-01
8.0526316E+00	-1.0947368E+01	1.9556314E-01
8.0526316E+00	-1.0368421E+01	1.9617291E-01
8.0526316E+00	-9.7894737E+00	1.9610834E-01
8.0526316E+00	-9.2105263E+00	1.9729483E-01
8.0526316E+00	-8.6315789E+00	1.9751018E-01
8.0526316E+00	-8.0526316E+00	1.9793213E-01
8.0526316E+00	-7.4736842E+00	1.9837543E-01
8.0526316E+00	-6.8947368E+00	1.9831521E-01
8.0526316E+00	-6.3157895E+00	1.9867054E-01
8.0526316E+00	-5.7368421E+00	1.9960069E-01
8.0526316E+00	-5.1578947E+00	1.9948936E-01
8.0526316E+00	-4.5789474E+00	1.9996733E-01
8.0526316E+00	-4.0000000E+00	2.0012614E-01
8.5263158E+00	-1.5000000E+01	5.4217846E-03
8.5263158E+00	-1.4421053E+01	1.9053377E-02
8.5263158E+00	-1.3842105E+01	5.3860380E-02
8.5263158E+00	-1.3263158E+01	9.3257042E-02
8.5263158E+00	-1.2684211E+01	1.0932849E-01
8.5263158E+00	-1.2105263E+01	1.1306642E-01
8.5263158E+00	-1.1526316E+01	1.1370085E-01
8.5263158E+00	-1.0947368E+01	1.1405775E-01
8.5263158E+00	-1.0368421E+01	1.1458828E-01
8.5263158E+00	-9.7894737E+00	1.1489304E-01
8.5263158E+00	-9.2105263E+00	1.1491608E-01
8.5263158E+00	-8.6315789E+00	1.1502741E-01
8.5263158E+00	-8.0526316E+00	1.1557616E-01
8.5263158E+00	-7.4736842E+00	1.1553727E-01
8.5263158E+00	-6.8947368E+00	1.1577655E-01
8.5263158E+00	-6.3157895E+00	1.1595269E-01
8.5263158E+00	-5.7368421E+00	1.1650932E-01
8.5263158E+00	-5.1578947E+00	1.1672845E-01
8.5263158E+00	-4.5789474E+00	1.1669018E-01
8.5263158E+00	-4.0000000E+00	1.1719013E-01
9.0000000E+00	-1.5000000E+01	8.8020022E-03
9.0000000E+00	-1.4421053E+01	2.6532895E-02
9.0000000E+00	-1.3842105E+01	5.0837486E-02
9.0000000E+00	-1.3263158E+01	6.2521905E-02
9.0000000E+00	-1.2684211E+01	6.5368355E-02
9.0000000E+00	-1.2105263E+01	6.6199330E-02
9.0000000E+00	-1.1526316E+01	6.6468975E-02
9.0000000E+00	-1.0947368E+01	6.6620484E-02
9.0000000E+00	-1.0368421E+01	6.6772972E-02
9.0000000E+00	-9.7894737E+00	6.6742509E-02
9.0000000E+00	-9.2105263E+00	6.7055572E-02
9.0000000E+00	-8.6315789E+00	6.7187585E-02
9.0000000E+00	-8.0526316E+00	6.7176587E-02
9.0000000E+00	-7.4736842E+00	6.7311706E-02
9.0000000E+00	-6.8947368E+00	6.7600979E-02
9.0000000E+00	-6.3157895E+00	6.7733710E-02
9.0000000E+00	-5.7368421E+00	6.7707370E-02
9.0000000E+00	-5.1578947E+00	6.8050909E-02
9.0000000E+00	-4.5789474E+00	6.8091736E-02
9.0000000E+00	-4.0000000E+00	6.8052454E-02
