3.43890e-6	1.94510e-4	5.68120e-4	1.02780e-3	1.44060e-3	1.52440e-3	1.16330e-3	6.77090e-4	3.41210e-4	1.68170e-4	8.91710e-5	5.14600e-5	2.90170e-5	1.47440e-5	6.96090e-6	3.26010e-6	1.60130e-6	8.32560e-7	4.26680e-7	2.04550e-7	9.39100e-8	4.31480e-8	2.06160e-8	1.02420e-8	4.99970e-9	2.32470e-9	1.05130e-9	4.78570e-10	2.25460e-10	1.09040e-10	5.16790e-11	2.35750e-11	1.05680e-11	4.78800e-12	2.23610e-12	1.06180e-12	4.92960e-13	2.22070e-13	9.90500e-14	4.47630e-14	2.07800e-14	9.72640e-15	4.44780e-15	1.98710e-15	8.83650e-16	3.98890e-16	1.84260e-16	8.52190e-17	3.85360e-17	1.71170e-17	7.60000e-18	3.42930e-18	1.57680e-18	7.21990e-19	3.23660e-19	1.43210e-19	6.35490e-20	2.86710e-20	1.31240e-20	5.95680e-21	2.65280e-21	1.17080e-21	5.19560e-22	2.34370e-22	1.06810e-22	4.81110e-23	2.13200e-23	9.39490e-24	4.17150e-24	1.88120e-24	8.52720e-25	3.81190e-25	1.67700e-25	7.31490e-26	3.17960e-26	1.48680e-26
2.72820e-6	1.94530e-4	5.68320e-4	1.02810e-3	1.44120e-3	1.52610e-3	1.16560e-3	6.78790e-4	3.42150e-4	1.68660e-4	8.94910e-5	5.17460e-5	2.92670e-5	1.49110e-5	7.04960e-6	3.30350e-6	1.62410e-6	8.46740e-7	4.36190e-7	2.10040e-7	9.66360e-8	4.44400e-8	2.12590e-8	1.06060e-8	5.21510e-9	2.43860e-9	1.10580e-9	5.03930e-10	2.37830e-10	1.15720e-10	5.53480e-11	2.54200e-11	1.14300e-11	5.18470e-12	2.42780e-12	1.16220e-12	5.45580e-13	2.47600e-13	1.10780e-13	5.01330e-14	2.33610e-14	1.10510e-14	5.11780e-15	2.30390e-15	1.02770e-15	4.64650e-16	2.15790e-16	1.01130e-16	4.63620e-17	2.07520e-17	9.24080e-18	4.17790e-18	1.93540e-18	9.00180e-19	4.09440e-19	1.82520e-19	8.12090e-20	3.67360e-20	1.69830e-20	7.84860e-21	3.54730e-21	1.57660e-21	7.01450e-22	3.17590e-22	1.46570e-22	6.73560e-23	3.02870e-23	1.34330e-23	5.97870e-24	2.70970e-24	1.24800e-24	5.69990e-25	2.55670e-25	1.13240e-25	5.04410e-26	2.28900e-26
1.62130e-6	1.94620e-4	5.68930e-4	1.02910e-3	1.44310e-3	1.53100e-3	1.17240e-3	6.83900e-4	3.44980e-4	1.70140e-4	9.04470e-5	5.26050e-5	3.00220e-5	1.54180e-5	7.31980e-6	3.43580e-6	1.69350e-6	8.89970e-7	4.65330e-7	2.27050e-7	1.05140e-7	4.84770e-8	2.32660e-8	1.17410e-8	5.89340e-9	2.80290e-9	1.28170e-9	5.85920e-10	2.77730e-10	1.37260e-10	6.73570e-11	3.15670e-11	1.43300e-11	6.52260e-12	3.07220e-12	1.50020e-12	7.26090e-13	3.37100e-13	1.52340e-13	6.91910e-14	3.24840e-14	1.57490e-14	7.55290e-15	3.48360e-15	1.56980e-15	7.12360e-16	3.33990e-16	1.61200e-16	7.68040e-17	3.52540e-17	1.58570e-17	7.19520e-18	3.37290e-18	1.62340e-18	7.69530e-19	3.51930e-19	1.58100e-19	7.17740e-20	3.36680e-20	1.61730e-20	7.63520e-21	3.48150e-21	1.56280e-21	7.10120e-22	3.33480e-22	1.59980e-22	7.52610e-23	3.42310e-23	1.53580e-23	6.98770e-24	3.28610e-24	1.57480e-24	7.38550e-25	3.35170e-25	1.50350e-25	6.84990e-26
1.54870e-6	1.94750e-4	5.69920e-4	1.03080e-3	1.44630e-3	1.53920e-3	1.18370e-3	6.92420e-4	3.49700e-4	1.72600e-4	9.20370e-5	5.40350e-5	3.12980e-5	1.62840e-5	7.78420e-6	3.66360e-6	1.81250e-6	9.64220e-7	5.15980e-7	2.57270e-7	1.20450e-7	5.57660e-8	2.68810e-8	1.37780e-8	7.13320e-9	3.48980e-9	1.61890e-9	7.43900e-10	3.54290e-10	1.78440e-10	9.09090e-11	4.40670e-11	2.03500e-11	9.31530e-12	4.40880e-12	2.20040e-12	1.11170e-12	5.36380e-13	2.47130e-13	1.12880e-13	5.32450e-14	2.64400e-14	1.32990e-14	6.40150e-15	2.94570e-15	1.34390e-15	6.32670e-16	3.13260e-16	1.57190e-16	7.55730e-17	3.47530e-17	1.58450e-17	7.45040e-18	3.68270e-18	1.84560e-18	8.86760e-19	4.07650e-19	1.85790e-19	8.72980e-20	4.31070e-20	2.15890e-20	1.03700e-20	4.76650e-21	2.17200e-21	1.02000e-21	5.03350e-22	2.51990e-22	1.21030e-22	5.56330e-23	2.53460e-23	1.18990e-23	5.86970e-24	2.93780e-24	1.41100e-24	6.48630e-25	2.95460e-25
1.48390e-6	1.94920e-4	5.71300e-4	1.03310e-3	1.45070e-3	1.55070e-3	1.19960e-3	7.04350e-4	3.56310e-4	1.76050e-4	9.42540e-5	5.60350e-5	3.31160e-5	1.75400e-5	8.46500e-6	3.99820e-6	1.98640e-6	1.07270e-6	5.91340e-7	3.03600e-7	1.44440e-7	6.72460e-8	3.25490e-8	1.69590e-8	9.10910e-9	4.63220e-9	2.19580e-9	1.01630e-9	4.85670e-10	2.48600e-10	1.32050e-10	6.70590e-11	3.18090e-11	1.46880e-11	6.96460e-12	3.52670e-12	1.86320e-12	9.48110e-13	4.50960e-13	2.08060e-13	9.81250e-14	4.92980e-14	2.59620e-14	1.32570e-14	6.32990e-15	2.92060e-15	1.37150e-15	6.84540e-16	3.59610e-16	1.84380e-16	8.84240e-17	4.08230e-17	1.91040e-17	9.47760e-18	4.96680e-18	2.55720e-18	1.23230e-18	5.69500e-19	2.65700e-19	1.31060e-19	6.85060e-20	3.54130e-20	1.71500e-20	7.93770e-21	3.69360e-21	1.81190e-21	9.44250e-22	4.89950e-22	2.38500e-22	1.10590e-22	5.13410e-23	2.50500e-23	1.30110e-23	6.77400e-24	3.31490e-24	1.54040e-24
1.43120e-6	1.95090e-4	5.73050e-4	1.03610e-3	1.45640e-3	1.56530e-3	1.22000e-3	7.19720e-4	3.64820e-4	1.80500e-4	9.70940e-5	5.86010e-5	3.55080e-5	1.92320e-5	9.39420e-6	4.45670e-6	2.22320e-6	1.22000e-6	6.95910e-7	3.70440e-7	1.80040e-7	8.44330e-8	4.09850e-8	2.16570e-8	1.20880e-8	6.44390e-9	3.14820e-9	1.47240e-9	7.04460e-10	3.64070e-10	2.00940e-10	1.07910e-10	5.32250e-11	2.49250e-11	1.18130e-11	6.00300e-12	3.28420e-12	1.77840e-12	8.87640e-13	4.17200e-13	1.96420e-13	9.83710e-14	5.33230e-14	2.90910e-14	1.47100e-14	6.95230e-15	3.25790e-15	1.61030e-15	8.63800e-16	4.73890e-16	2.42880e-16	1.15620e-16	5.40230e-17	2.63830e-17	1.39890e-17	7.69890e-18	3.99970e-18	1.92060e-18	8.96230e-19	4.33000e-19	2.26700e-19	1.24840e-19	6.57100e-20	3.18720e-20	1.48770e-20	7.12020e-21	3.67860e-21	2.02150e-21	1.07700e-21	5.28320e-22	2.47070e-22	1.17310e-22	5.97920e-23	3.27050e-23	1.76130e-23	8.74670e-24
1.39290e-6	1.95220e-4	5.75120e-4	1.03980e-3	1.46330e-3	1.58290e-3	1.24480e-3	7.38540e-4	3.75230e-4	1.85940e-4	1.00550e-4	6.17280e-5	3.85070e-5	2.14170e-5	1.06160e-5	5.06270e-6	2.53420e-6	1.41190e-6	8.35430e-7	4.63860e-7	2.31580e-7	1.09660e-7	5.33030e-8	2.84250e-8	1.64470e-8	9.24730e-9	4.70000e-9	2.23270e-9	1.06810e-9	5.52580e-10	3.14010e-10	1.78930e-10	9.30210e-11	4.45920e-11	2.11330e-11	1.06650e-11	5.94070e-12	3.41630e-12	1.81980e-12	8.84390e-13	4.17320e-13	2.06200e-13	1.12290e-13	6.47500e-14	3.53250e-14	1.74730e-14	8.24660e-15	4.00460e-15	2.12820e-15	1.22190e-15	6.81130e-16	3.44040e-16	1.63110e-16	7.81520e-17	4.05260e-17	2.30110e-17	1.30500e-17	6.74730e-18	3.22730e-18	1.53200e-18	7.76090e-19	4.33290e-19	2.48560e-19	1.31710e-19	6.38170e-20	3.01420e-20	1.49520e-20	8.17370e-21	4.71050e-21	2.55710e-21	1.26000e-21	5.94700e-22	2.89780e-22	1.54720e-22	8.89290e-23	4.93520e-23
1.37070e-6	1.95130e-4	5.77450e-4	1.04410e-3	1.47140e-3	1.60360e-3	1.27400e-3	7.60820e-4	3.87560e-4	1.92380e-4	1.04630e-4	6.54100e-5	4.21510e-5	2.41730e-5	1.21890e-5	5.84800e-6	2.93470e-6	1.65600e-6	1.01660e-6	5.91930e-7	3.05350e-7	1.46440e-7	7.12050e-8	3.80840e-8	2.27010e-8	1.35060e-8	7.21020e-9	3.50400e-9	1.67750e-9	8.61970e-10	4.97370e-10	2.99840e-10	1.66280e-10	8.26770e-11	3.93870e-11	1.96080e-11	1.08990e-11	6.56710e-12	3.77500e-12	1.93530e-12	9.26130e-13	4.50410e-13	2.40770e-13	1.42910e-13	8.45140e-14	4.49250e-14	2.17920e-14	1.04450e-14	5.38180e-15	3.10860e-15	1.86870e-15	1.03220e-15	5.11940e-16	2.43990e-16	1.21840e-16	6.79420e-17	4.09140e-17	2.34340e-17	1.19750e-17	5.72690e-18	2.79210e-18	1.49850e-18	8.90650e-19	5.25220e-19	2.78110e-19	1.34670e-19	6.46460e-20	3.34420e-20	1.93730e-20	1.16280e-20	6.39690e-21	3.16390e-21	1.50860e-21	7.55920e-22	4.23180e-22	2.54850e-22
1.36550e-6	1.94140e-4	5.80150e-4	1.04910e-3	1.48080e-3	1.62700e-3	1.30750e-3	7.86610e-4	4.01810e-4	1.99800e-4	1.09320e-4	6.96440e-5	4.64740e-5	2.75890e-5	1.41890e-5	6.85410e-6	3.44510e-6	1.96260e-6	1.24710e-6	7.64710e-7	4.10230e-7	2.00010e-7	9.72700e-8	5.18720e-8	3.15410e-8	1.98440e-8	1.12370e-8	5.63730e-9	2.71070e-9	1.37650e-9	7.93590e-10	5.00530e-10	2.98800e-10	1.56520e-10	7.57140e-11	3.71720e-11	2.02540e-11	1.24760e-11	7.74430e-12	4.27830e-12	2.11610e-12	1.02070e-12	5.28380e-13	3.11450e-13	1.96390e-13	1.14630e-13	5.88530e-14	2.83510e-14	1.41060e-14	7.87570e-15	4.90990e-15	3.00130e-15	1.61870e-15	7.91580e-16	3.84220e-16	2.03280e-16	1.22330e-16	7.68020e-17	4.37680e-17	2.20700e-17	1.06200e-17	5.37070e-18	3.07280e-18	1.93060e-18	1.15800e-18	6.10380e-19	2.95970e-19	1.45020e-19	7.85480e-20	4.81180e-20	2.99290e-20	1.66400e-20	8.26240e-21	3.98410e-21	2.05350e-21	1.20290e-21
1.37800e-6	1.86650e-4	5.83090e-4	1.05430e-3	1.49130e-3	1.65310e-3	1.34540e-3	8.15930e-4	4.17980e-4	2.08200e-4	1.14630e-4	7.44280e-5	5.15040e-5	3.17710e-5	1.67120e-5	8.13530e-6	4.09150e-6	2.34470e-6	1.53540e-6	9.93940e-7	5.58560e-7	2.78150e-7	1.35400e-7	7.16590e-8	4.39490e-8	2.90570e-8	1.76100e-8	9.22340e-9	4.48140e-9	2.24560e-9	1.27570e-9	8.25630e-10	5.31280e-10	2.98550e-10	1.48780e-10	7.24570e-11	3.83160e-11	2.34260e-11	1.54370e-11	9.35530e-12	4.90480e-12	2.38480e-12	1.19560e-12	6.78880e-13	4.38540e-13	2.81960e-13	1.58540e-13	7.90590e-14	3.85200e-14	2.03760e-14	1.24500e-14	8.19530e-15	4.96600e-15	2.60490e-15	1.26700e-15	6.35450e-16	3.60860e-16	2.32960e-16	1.49680e-16	8.41810e-17	4.19870e-17	2.04640e-17	1.08290e-17	6.61630e-18	4.35210e-18	2.63660e-18	1.38320e-18	6.72880e-19	3.37610e-19	1.91770e-19	1.23770e-19	7.94770e-20	4.46970e-20	2.22950e-20	1.08690e-20	5.75380e-21
